8074;1.26;1.1;1.1755;1;1.092
1844;1.26;1.095;1.39;1.11;1.065
3663;1.26;1.085;1.143;1.11;1.065
6382;1.26;1.085;1.078;1;1
27;1.26;1.085;1.0585;1;1.13
6886;1.26;1.085;1;1.1;1.162
1964;1.26;1.075;1.2015;1.1;1.195
6772;1.26;1.07;1.1365;1.1;1.157
7995;1.26;1.07;1;1.1;1
2034;1.26;1.07;1;1;1.13
1931;1.26;1.065;1.3185;1.16;1.103
162;1.26;1.065;1.143;1.25;1
3835;1.26;1.065;1.117;1.32;1.065
2488;1.26;1.06;1.1755;1.1;1.092
6258;1.26;1.06;1.1755;1.1;1
1616;1.26;1.06;1.143;1.55;1.363
5417;1.26;1.06;1.143;1.1;1.287
187;1.26;1.06;1.0975;1;1.06
2212;1.26;1.06;1.0845;1.34;1.13
7856;1.26;1.06;1.078;1.46;1.043
4262;1.26;1.06;1.078;1.39;1.298
2531;1.26;1.055;1.2925;1;1.092
4733;1.26;1.055;1.143;1;1.087
8264;1.26;1.055;1.117;1.1;1.022
9306;1.26;1.055;1.026;1.08;1.168
4347;1.26;1.05;1.2925;1.29;1.103
7668;1.26;1.05;1.26;1.3;1.065
9803;1.26;1.05;1.182;1.22;1.065
5432;1.26;1.05;1.1755;1.22;1.163
8127;1.26;1.05;1.1625;1.1;1.043
501;1.26;1.05;1.143;1.18;1
3581;1.26;1.05;1.0975;1.65;1.13
3939;1.26;1.05;1.0975;1.29;1.13
6091;1.26;1.05;1.0975;1.08;1.227
7392;1.26;1.05;1;1.19;1.146
6944;1.26;1.045;1.078;1.3;1.233
7835;1.26;1.04;1.2535;1.32;1.179
2953;1.26;1;1.2925;1.27;1.195
6396;1.26;1;1.2535;1.17;1.428
9566;1.26;1;1.2275;1.17;1.282
1278;1.26;1;1.2275;1.12;1.07
8224;1.26;1;1.169;1.41;1
2438;1.26;1;1.169;1;1.065
9336;1.26;1;1.1625;1.26;1.195
5619;1.26;1;1.1625;1;1
4246;1.26;1;1.156;1.34;1.314
3577;1.26;1;1.156;1.22;1.043
279;1.26;1;1.156;1;1.195
422;1.26;1;1.156;1;1.114
6572;1.26;1;1.1495;1.22;1.206
4599;1.26;1;1.143;1.11;1
6112;1.26;1;1.143;1.1;1
2220;1.26;1;1.143;1;1
268;1.26;1;1.1365;1.18;1.065
9706;1.26;1;1.0845;1.14;1.114
9627;1.26;1;1.078;1.23;1
3086;1.26;1;1.0585;1.23;1.168
1898;1.26;1;1;1.33;1.054
2182;1.26;1;1;1.28;1.043
2757;1.26;1;1;1.18;1.065
952;1.26;1;1;1.15;1.309
2298;1.26;1;1;1;1.065
8575;1.26;1;1;1;1.065
838;1.26;1;1;1;1.049
6622;1.26;1;1;1;1
3616;1.25;1.605;1.091;1.26;1
5434;1.25;1.535;1.0455;1.09;1.141
244;1.25;1.495;1.0975;1.23;1.13
142;1.25;1.46;1.2145;1.13;1
9490;1.25;1.46;1.143;1;1
4367;1.25;1.46;1;1.32;1.054
7589;1.25;1.455;1.0975;1.49;1.065
2477;1.25;1.395;1.0975;1.63;1.065
9527;1.25;1.39;1.0975;1.59;1.065
4794;1.25;1.38;1.377;1.12;1.038
1317;1.25;1.365;1.0455;1.15;1.065
3287;1.25;1.36;1.0975;1.34;1.076
3965;1.25;1.335;1.3965;1.1;1.022
7890;1.25;1.335;1.1755;1.18;1.098
8717;1.25;1.33;1.1755;1.34;1.049
567;1.25;1.33;1.156;1.14;1.049
1724;1.25;1.325;1.1885;1.75;1.233
9789;1.25;1.32;1.2405;1.34;1.049
2176;1.25;1.32;1.143;1;1.168
3340;1.25;1.31;1.078;1.4;1.228
3523;1.25;1.31;1;1.09;1.185
1422;1.25;1.31;1;1.09;1.147
7808;1.25;1.31;1;1.09;1.022
8724;1.25;1.305;1.1885;1.1;1
7074;1.25;1.305;1.0975;1.81;1.065
7166;1.25;1.305;1.0975;1.32;1.173
7300;1.25;1.3;1.0975;1;1.298
2412;1.25;1.29;1.195;1.47;1.439
6453;1.25;1.285;1.195;1.14;1.244
3022;1.25;1.285;1.143;1;1.168
538;1.25;1.28;1.273;1.14;1.022
3561;1.25;1.28;1.1755;1.22;1.092
4960;1.25;1.28;1.117;1.08;1.081
9286;1.25;1.28;1.0975;1.22;1.043
5031;1.25;1.275;1.0975;1.45;1.065
3973;1.25;1.265;1.0975;1;1.049
1929;1.25;1.26;1.0975;1;1.049
1826;1.25;1.255;1.273;1.07;1.07
7153;1.25;1.255;1.156;1;1.13
5169;1.25;1.255;1.078;1.11;1.244
509;1.25;1.255;1;1.09;1.217
6631;1.25;1.25;1.2535;1.14;1
7809;1.25;1.245;1.312;1.17;1
6857;1.25;1.245;1.2795;1.22;1.098
1945;1.25;1.245;1.2665;1;1.244
2974;1.25;1.24;1.0975;1;1.412
603;1.25;1.235;1.2015;1;1.049
698;1.25;1.235;1.1235;1.28;1.244
1399;1.25;1.235;1;1.52;1.13
3706;1.25;1.23;1.507;1.24;1.32
1598;1.25;1.23;1.3445;1;1.423
6926;1.25;1.23;1.273;1.13;1.06
5265;1.25;1.23;1.1235;1.12;1.022
1030;1.25;1.23;1.0975;1;1.217
6273;1.25;1.225;1.4225;1.14;1.119
2920;1.25;1.225;1.2015;1;1
1876;1.25;1.225;1.1755;1;1.168
9587;1.25;1.22;1.247;1.14;1.238
2538;1.25;1.215;1.299;1.19;1.038
3139;1.25;1.215;1.0975;1.41;1.249
4605;1.25;1.215;1.0975;1;1.13
980;1.25;1.215;1.0975;1;1.049
5028;1.25;1.215;1.0975;1;1
7618;1.25;1.205;1.2535;1;1.412
9236;1.25;1.2;1.1235;1;1.185
18;1.25;1.195;1.455;1;1.07
1391;1.25;1.195;1.351;1.07;1
4371;1.25;1.195;1.273;1.4;1.195
1176;1.25;1.195;1.273;1.22;1
4800;1.25;1.195;1.2665;1.24;1.141
4408;1.25;1.195;1.1755;1.17;1.065
2210;1.25;1.195;1;1.13;1
5951;1.25;1.19;1.0585;1;1.065
7961;1.25;1.19;1;1;1.065
1235;1.25;1.185;1.2925;1.16;1.228
5175;1.25;1.185;1.2925;1;1.168
4231;1.25;1.185;1.273;1;1.049
6228;1.25;1.185;1.2275;1;1
262;1.25;1.185;1.208;1.12;1
834;1.25;1.185;1.2015;1.35;1.168
6266;1.25;1.185;1.169;1.18;1.13
962;1.25;1.185;1.117;1;1
8704;1.25;1.18;1.299;1.12;1.119
7279;1.25;1.18;1.247;1.1;1.287
3910;1.25;1.18;1.182;1;1
4104;1.25;1.18;1.1755;1;1.228
1380;1.25;1.18;1.1235;1.07;1
7889;1.25;1.18;1.1235;1.07;1
2665;1.25;1.18;1.0975;1;1
9471;1.25;1.18;1.078;1.12;1.244
2541;1.25;1.18;1;1.39;1.157
8782;1.25;1.18;1;1.23;1.255
8126;1.25;1.175;1.182;1.25;1
1147;1.25;1.175;1.1235;1.14;1
6285;1.25;1.17;1.221;1;1
775;1.25;1.17;1.1365;1;1.119
7875;1.25;1.17;1;1.18;1
6012;1.25;1.165;1.4095;1;1
5172;1.25;1.165;1.299;1;1.13
7378;1.25;1.165;1.182;1.27;1
2985;1.25;1.165;1.1755;1.57;1.065
2211;1.25;1.16;1.195;1.4;1
7696;1.25;1.16;1.195;1;1.13
2574;1.25;1.16;1;1.09;1.06
3448;1.25;1.155;1.156;1.13;1
4641;1.25;1.155;1.117;1.24;1.065
5449;1.25;1.155;1.0975;1.14;1.13
2633;1.25;1.155;1.065;1;1.103
5515;1.25;1.155;1;1.38;1.135
116;1.25;1.155;1;1.1;1
5793;1.25;1.145;1.182;1.31;1.076
3631;1.25;1.125;1.2015;1.22;1.157
9141;1.25;1.125;1.1885;1.23;1.314
6270;1.25;1.125;1.1235;1;1.147
6166;1.25;1.125;1.0455;1;1
8061;1.25;1.125;1;1.15;1.211
6575;1.25;1.12;1.403;1.41;1.336
1675;1.25;1.12;1.377;1;1.13
938;1.25;1.12;1.3315;1.62;1.114
6318;1.25;1.12;1.325;1.25;1.146
8481;1.25;1.12;1.299;1.64;1.233
3509;1.25;1.12;1.1885;1.17;1.065
4889;1.25;1.12;1.182;1.1;1.336
3649;1.25;1.12;1.091;1.35;1.076
4351;1.25;1.12;1;1.19;1.276
3050;1.25;1.12;1;1;1
94;1.25;1.115;1.117;1.04;1.065
341;1.25;1.115;1.0975;1.12;1.114
5198;1.25;1.115;1;1.14;1.065
1528;1.25;1.11;1.3055;1.43;1.049
1442;1.25;1.11;1.273;1.27;1.092
1703;1.25;1.11;1.2405;1.63;1.065
6834;1.25;1.11;1.195;1.31;1
3696;1.25;1.11;1.195;1.13;1
7593;1.25;1.11;1.195;1.1;1.049
396;1.25;1.11;1.195;1.07;1
2689;1.25;1.11;1.195;1;1.19
9526;1.25;1.11;1.195;1;1.141
4663;1.25;1.11;1.195;1;1.13
1682;1.25;1.11;1.195;1;1.049
4157;1.25;1.11;1.182;1;1.374
6885;1.25;1.11;1.13;1;1.174
5098;1.25;1.11;1.078;1.57;1.065
9567;1.25;1.105;1.312;1;1.244
3786;1.25;1.085;1.221;1.14;1
6694;1.25;1.085;1.221;1;1.098
6424;1.25;1.085;1.091;1.17;1
1254;1.25;1.075;1.156;1.12;1.065
2961;1.25;1.075;1.0845;1;1.195
9379;1.25;1.075;1;1.12;1.054
79;1.25;1.07;1.1105;1.1;1
5883;1.25;1.07;1.078;1;1
7103;1.25;1.07;1.052;1.13;1.114
9617;1.25;1.07;1;1;1
3762;1.25;1.065;1.0585;1.04;1.065
3823;1.25;1.06;1.4225;1;1
1886;1.25;1.06;1.2925;1.13;1.244
3099;1.25;1.06;1.2925;1;1.342
394;1.25;1.06;1.286;1;1.168
454;1.25;1.06;1.234;1.15;1.163
2465;1.25;1.06;1.234;1.11;1.081
6465;1.25;1.06;1.221;1.2;1.287
93;1.25;1.06;1.2145;1.09;1.228
9083;1.25;1.06;1.2015;1.35;1.103
5287;1.25;1.06;1.182;1.11;1
4038;1.25;1.06;1.182;1;1.26
6661;1.25;1.06;1.156;1.12;1.244
4806;1.25;1.06;1.143;1;1.244
1840;1.25;1.06;1.1365;1.45;1.13
9279;1.25;1.06;1.1235;1;1.081
4379;1.25;1.06;1.0975;1.13;1.13
6911;1.25;1.06;1.091;1.17;1.293
6646;1.25;1.06;1.0845;1.45;1.114
3914;1.25;1.06;1.0845;1.23;1
3224;1.25;1.06;1.0715;1;1.244
522;1.25;1.06;1;1.77;1.13
3822;1.25;1.06;1;1.22;1.13
226;1.25;1.06;1;1.18;1.412
9883;1.25;1.06;1;1.15;1.065
8887;1.25;1.055;1.2535;1.17;1.087
9187;1.25;1.055;1.143;1;1.141
1376;1.25;1.05;1.299;1;1.228
7047;1.25;1.05;1.2925;1.29;1.103
9672;1.25;1.05;1.221;1;1.13
5125;1.25;1.05;1.169;1.08;1.13
5552;1.25;1.05;1.156;1.12;1
5196;1.25;1.05;1.143;1.31;1.076
7710;1.25;1.05;1.0975;1.26;1.195
32;1.25;1.05;1.0585;1;1.168
4739;1.25;1.05;1;1.22;1.097
4862;1.25;1.05;1;1;1.13
9203;1.25;1.045;1.156;1.26;1.184
5643;1.25;1.045;1.078;1.26;1.13
4199;1.25;1.04;1.1625;1;1.065
5924;1.25;1.04;1.156;1.12;1
8978;1.25;1.02;1.247;1.17;1
9258;1.25;1.02;1.078;1.12;1.049
3014;1.25;1;1.533;1.24;1.227
5876;1.25;1;1.4745;1.22;1.163
1514;1.25;1;1.4225;1;1
4775;1.25;1;1.2795;1.35;1.076
8272;1.25;1;1.2405;1.3;1
9146;1.25;1;1.2405;1.25;1.13
4678;1.25;1;1.234;1.3;1
2419;1.25;1;1.221;1.13;1
7023;1.25;1;1.221;1;1.065
6034;1.25;1;1.2145;1;1
9082;1.25;1;1.2015;1.2;1.184
7014;1.25;1;1.169;1.24;1.233
3591;1.25;1;1.156;1.12;1.13
5395;1.25;1;1.156;1.12;1
6156;1.25;1;1.143;1;1.049
6489;1.25;1;1.1105;1.08;1.146
2711;1.25;1;1.0845;1.13;1.049
9016;1.25;1;1.0845;1;1.065
1198;1.25;1;1.078;1.26;1.13
9881;1.25;1;1.078;1.08;1.287
8464;1.25;1;1.078;1;1.228
6923;1.25;1;1.0715;1;1.233
7844;1.25;1;1.065;1;1.179
1750;1.25;1;1.0585;1.13;1.13
5173;1.25;1;1.0585;1;1.168
2954;1.25;1;1.026;1;1
2927;1.25;1;1;1.39;1.065
7976;1.25;1;1;1.14;1.125
4516;1.25;1;1;1.13;1
7181;1.24;1.665;1.1235;1.09;1.168
9285;1.24;1.65;1.026;1.2;1
6124;1.24;1.61;1.1235;1.31;1
6679;1.24;1.58;1.0975;1.2;1
7957;1.24;1.575;1.1235;1.08;1.103
3689;1.24;1.555;1.325;1.35;1.38
9470;1.24;1.535;1;1.2;1
1264;1.24;1.53;1;1.19;1.168
5151;1.24;1.525;1.0845;1.23;1.06
1149;1.24;1.52;1.0455;1.15;1.233
6505;1.24;1.51;1.0975;1.09;1
3073;1.24;1.48;1.0975;1.23;1.244
4509;1.24;1.47;1;1.09;1.049
8287;1.24;1.465;1.0845;1.19;1.022
87;1.24;1.455;1.104;1.46;1.081
4969;1.24;1.45;1.091;1.26;1.298
1252;1.24;1.43;1.078;1.68;1.13
1530;1.24;1.42;1.1755;1.37;1
7472;1.24;1.42;1.0975;1.3;1
479;1.24;1.415;1.078;1.09;1
7614;1.24;1.405;1.078;1.21;1.168
6235;1.24;1.4;1.078;1;1.168
9913;1.24;1.395;1.4095;1.26;1.038
8186;1.24;1.395;1;1.22;1.022
3372;1.24;1.38;1.1625;1.47;1.162
486;1.24;1.38;1.1235;1.34;1
1539;1.24;1.37;1;1.23;1
9224;1.24;1.345;1.234;1.62;1.119
3941;1.24;1.345;1.0975;1.27;1.168
7488;1.24;1.345;1.052;1.07;1.168
1627;1.24;1.34;1.0845;1.12;1
8619;1.24;1.335;1.1495;1.23;1.065
7125;1.24;1.335;1.104;1.13;1.125
4471;1.24;1.33;1.2145;1.1;1
8335;1.24;1.33;1.1625;1.09;1.168
1948;1.24;1.33;1.0585;1.49;1.065
9091;1.24;1.33;1.0455;1;1
1938;1.24;1.325;1.182;1;1.114
3123;1.24;1.32;1.078;1.1;1.043
6985;1.24;1.315;1.156;1.09;1.293
4554;1.24;1.31;1;1.09;1.103
6624;1.24;1.305;1.3315;1.09;1.07
4143;1.24;1.305;1.1235;1.2;1.13
6670;1.24;1.305;1.1235;1.09;1.195
1344;1.24;1.305;1.0715;1.18;1.368
7441;1.24;1.305;1;1.09;1.049
7060;1.24;1.3;1.1885;1.26;1.244
3115;1.24;1.3;1.104;1.49;1.13
5466;1.24;1.3;1.0455;1.36;1.065
6600;1.24;1.3;1.0455;1.33;1.119
4855;1.24;1.295;1.091;1.66;1.065
1752;1.24;1.29;1.2015;1.12;1.228
2077;1.24;1.29;1;1.54;1.13
8206;1.24;1.285;1.221;1;1.304
1309;1.24;1.285;1.1885;1;1.054
3745;1.24;1.28;1.1755;1.21;1
7561;1.24;1.28;1.13;1.15;1.195
8655;1.24;1.275;1.2015;1.22;1.038
644;1.24;1.275;1.1755;1;1.244
4473;1.24;1.275;1.156;1.14;1
7467;1.24;1.275;1.0845;1.15;1.114
7218;1.24;1.275;1;1.11;1.049
289;1.24;1.27;1.2145;1.04;1
8053;1.24;1.27;1.0975;1;1.244
8488;1.24;1.27;1;1.14;1.141
9338;1.24;1.265;1.0975;1.67;1.146
8375;1.24;1.265;1.078;1.09;1.163
5247;1.24;1.26;1.1625;1.44;1
8081;1.24;1.255;1.156;1.09;1.13
8482;1.24;1.255;1.1495;1.09;1.07
6949;1.24;1.255;1;1.09;1
2300;1.24;1.25;1.3185;1.12;1.168
4655;1.24;1.25;1.0455;1.8;1.13
9722;1.24;1.245;1.286;1.13;1
8101;1.24;1.245;1.0715;1;1
6891;1.24;1.245;1.0455;1.54;1.13
9873;1.24;1.245;1;1.32;1.065
2901;1.24;1.245;1;1;1
7878;1.24;1.24;1.2665;1.12;1.103
4543;1.24;1.24;1.2275;1.12;1.168
3946;1.24;1.24;1.2015;1.2;1.043
2378;1.24;1.24;1.182;1.41;1.076
901;1.24;1.24;1.1235;1.29;1.146
2440;1.24;1.24;1.104;1.14;1
7427;1.24;1.24;1.078;1;1
4020;1.24;1.24;1.0585;1.07;1
7544;1.24;1.24;1.0455;1.12;1.168
7925;1.24;1.24;1.026;1;1
5332;1.24;1.24;1;1.2;1
4456;1.24;1.235;1.26;1.08;1.325
6150;1.24;1.235;1.091;1.14;1.222
7422;1.24;1.235;1.078;1.18;1.087
959;1.24;1.235;1;1.27;1.06
7199;1.24;1.235;1;1.09;1.087
7229;1.24;1.23;1.299;1;1
5133;1.24;1.23;1.182;1.23;1.233
1651;1.24;1.23;1.1755;1.17;1
6069;1.24;1.23;1.117;1.09;1.065
4478;1.24;1.225;1.1625;1;1.076
5596;1.24;1.225;1.0975;1.59;1.065
9207;1.24;1.225;1;1.59;1.282
4713;1.24;1.22;1.1495;1.72;1.157
3555;1.24;1.22;1.1495;1.21;1
1847;1.24;1.22;1.0975;1.45;1.309
392;1.24;1.22;1.091;1.29;1
8553;1.24;1.22;1.0585;1.22;1
8404;1.24;1.22;1;1.24;1.179
4278;1.24;1.22;1;1.22;1.092
4837;1.24;1.215;1.208;1.24;1.098
2415;1.24;1.21;1.2015;1;1
3495;1.24;1.21;1.156;1.07;1
8750;1.24;1.21;1.104;1;1.239
682;1.24;1.21;1.0975;1.11;1.13
1681;1.24;1.21;1.091;1.17;1.152
6633;1.24;1.21;1.0455;1.08;1.135
3314;1.24;1.205;1.2925;1;1.098
1997;1.24;1.205;1.2535;1.12;1.054
1342;1.24;1.205;1.2015;1.27;1.152
9421;1.24;1.205;1.156;1.18;1.049
4172;1.24;1.205;1.117;1.1;1
6176;1.24;1.205;1.0975;1.18;1
3169;1.24;1.205;1.065;1;1.108
5414;1.24;1.205;1;1.15;1.065
9123;1.24;1.205;1;1.08;1.081
3227;1.24;1.205;1;1;1.217
2730;1.24;1.2;1.195;1.12;1
5805;1.24;1.2;1.156;1.39;1.081
4138;1.24;1.2;1.143;1.1;1.222
2018;1.24;1.2;1.078;1.1;1.043
3740;1.24;1.2;1.065;1;1.054
6910;1.24;1.195;1.3575;1.12;1.087
4756;1.24;1.195;1.1625;1;1
973;1.24;1.195;1.091;1.24;1.076
9681;1.24;1.195;1;1;1.049
7547;1.24;1.19;1.182;1;1
8711;1.24;1.19;1.1625;1.52;1.054
7000;1.24;1.185;1.221;1.38;1
6057;1.24;1.185;1.2145;1.12;1.146
8903;1.24;1.185;1.1755;1.07;1.244
5938;1.24;1.185;1.1625;1.24;1.173
8948;1.24;1.185;1.1235;1.09;1.195
423;1.24;1.185;1.0455;1.19;1.108
4194;1.24;1.18;1.2665;1.24;1.076
646;1.24;1.18;1.0715;1.12;1.244
6015;1.24;1.18;1;1.26;1.168
7801;1.24;1.18;1;1.22;1
7715;1.24;1.175;1.143;1.21;1.342
3393;1.24;1.175;1.0975;1.12;1.244
2938;1.24;1.175;1.0845;1.59;1.065
3850;1.24;1.175;1.0585;1.38;1
1953;1.24;1.175;1;1.66;1.065
2093;1.24;1.17;1.2925;1.1;1.168
7476;1.24;1.17;1.2405;1;1
5282;1.24;1.17;1.1495;1;1.217
656;1.24;1.17;1.0975;1.43;1.228
2431;1.24;1.17;1.0975;1.43;1.206
8719;1.24;1.17;1.0975;1;1
1680;1.24;1.17;1.091;1;1.222
158;1.24;1.17;1;1;1
6690;1.24;1.17;1;1;1
2673;1.24;1.165;1.2145;1.04;1
1806;1.24;1.165;1.182;1.18;1.266
3429;1.24;1.165;1.182;1.16;1
3444;1.24;1.16;1.234;1.25;1
3668;1.24;1.16;1.2145;1.34;1
9896;1.24;1.16;1.1365;1.24;1.043
4392;1.24;1.16;1;1.63;1.477
3464;1.24;1.155;1.286;1.24;1.136
2096;1.24;1.155;1.2275;1;1
9029;1.24;1.155;1.2145;1;1.396
7479;1.24;1.155;1.1885;1;1
3239;1.24;1.155;1.1755;1.35;1
637;1.24;1.155;1.169;1.1;1
2706;1.24;1.155;1.156;1.17;1.352
3129;1.24;1.155;1.156;1.12;1.217
793;1.24;1.155;1.156;1;1
6822;1.24;1.155;1.117;1.1;1.379
3094;1.24;1.155;1.1105;1.3;1
3060;1.24;1.155;1.104;1.35;1.081
7673;1.24;1.155;1.091;1.43;1.162
7591;1.24;1.155;1.0845;1.1;1
3700;1.24;1.155;1.078;1.19;1.049
9864;1.24;1.155;1.078;1;1.098
9164;1.24;1.155;1.078;1;1.06
3756;1.24;1.155;1.065;1;1.054
9088;1.24;1.155;1.052;1;1.081
2320;1.24;1.155;1;1.15;1.125
8193;1.24;1.155;1;1.11;1.13
3398;1.24;1.155;1;1.1;1
5909;1.24;1.155;1;1;1
6933;1.24;1.155;1;1;1
8951;1.24;1.15;1.182;1.23;1.233
7802;1.24;1.15;1.1755;1.18;1.244
8143;1.24;1.15;1.156;1.09;1.065
9033;1.24;1.145;1.2405;1;1
1907;1.24;1.145;1.234;1.13;1
7693;1.24;1.145;1.2145;1.1;1.022
1823;1.24;1.145;1.143;1.54;1.13
175;1.24;1.145;1.0975;1;1
7026;1.24;1.145;1.078;1.09;1.163
5159;1.24;1.145;1;1.09;1.065
5396;1.24;1.14;1.1365;1.16;1.13
599;1.24;1.135;1.2535;1.42;1.482
6884;1.24;1.135;1.169;1.29;1.244
163;1.24;1.135;1.156;1.38;1.054
2464;1.24;1.135;1.0845;1.26;1.065
361;1.24;1.135;1.0715;1.22;1
8156;1.24;1.13;1.052;1.45;1.065
6509;1.24;1.13;1;1;1.049
8752;1.24;1.125;1.3575;1;1
5591;1.24;1.125;1.3185;1;1.049
7598;1.24;1.125;1.2015;1.37;1.076
2751;1.24;1.125;1.2015;1.33;1.119
6611;1.24;1.125;1.2015;1.15;1.065
5920;1.24;1.125;1.195;1.3;1.222
7660;1.24;1.125;1.182;1;1.049
4125;1.24;1.125;1.156;1.31;1.238
9237;1.24;1.125;1.1365;1.58;1.076
8785;1.24;1.125;1.117;1.2;1
8805;1.24;1.125;1.117;1.13;1.249
2577;1.24;1.125;1.104;1;1.109
1668;1.24;1.125;1.0585;1.61;1.13
2547;1.24;1.125;1.0455;1.28;1.114
8538;1.24;1.125;1;1.12;1.412
9725;1.24;1.12;1.351;1.22;1.038
493;1.24;1.12;1.1755;1.31;1.32
5208;1.24;1.12;1.1625;1;1.098
8656;1.24;1.12;1.1495;1.23;1.043
4249;1.24;1.12;1.1495;1.12;1.07
5518;1.24;1.12;1.117;1.22;1
9468;1.24;1.12;1.117;1;1.13
3574;1.24;1.12;1.0845;1.34;1.244
4459;1.24;1.12;1.0845;1.1;1.043
896;1.24;1.12;1.0845;1;1
2327;1.24;1.12;1.0845;1;1
5324;1.24;1.12;1.078;1.26;1.065
3942;1.24;1.12;1.078;1;1
2199;1.24;1.12;1;1.54;1.179
6721;1.24;1.12;1;1.23;1.52
5149;1.24;1.12;1;1.22;1.065
4666;1.24;1.12;1;1.12;1.271
1706;1.24;1.12;1;1.12;1.065
8107;1.24;1.12;1;1.07;1.168
5252;1.24;1.115;1.247;1.2;1.081
6289;1.24;1.115;1.234;1.14;1.07
4652;1.24;1.115;1.2145;1.22;1.168
3932;1.24;1.115;1.2145;1.04;1.179
9241;1.24;1.115;1.2015;1.39;1.211
8949;1.24;1.115;1.156;1.31;1.065
3982;1.24;1.115;1.1495;1.39;1.081
9806;1.24;1.115;1.117;1.28;1
7304;1.24;1.115;1.117;1.04;1
784;1.24;1.115;1.065;1.26;1.054
6548;1.24;1.115;1.0585;1.14;1.109
6843;1.24;1.115;1;1.42;1.114
9380;1.24;1.115;1;1.26;1.065
4763;1.24;1.115;1;1.26;1
7196;1.24;1.115;1;1.23;1.087
2317;1.24;1.115;1;1.14;1
3997;1.24;1.11;1.3705;1.49;1.103
2288;1.24;1.11;1.299;1.42;1.103
8721;1.24;1.11;1.182;1.07;1.434
4631;1.24;1.11;1.1755;1;1.049
8427;1.24;1.11;1.1625;1.58;1.119
4549;1.24;1.11;1.156;1.52;1.195
6918;1.24;1.11;1;1.45;1.314
1464;1.24;1.11;1;1.09;1.065
1322;1.24;1.105;1.6175;1.12;1.038
2085;1.24;1.105;1.416;1;1.13
3056;1.24;1.105;1.234;1;1.092
597;1.24;1.105;1.169;1.56;1.119
3751;1.24;1.105;1.143;1;1.087
1325;1.24;1.105;1.078;1.22;1.103
978;1.24;1.105;1.078;1.09;1.065
1063;1.24;1.105;1;1.84;1.173
8983;1.24;1.1;1.0975;1.39;1.125
2784;1.24;1.1;1.0975;1.11;1.098
4511;1.24;1.1;1.078;1.08;1.103
2449;1.24;1.095;1.2535;1.18;1
6239;1.24;1.095;1.2535;1.15;1.461
3142;1.24;1.095;1.1755;1.08;1.249
9872;1.24;1.095;1.0975;1;1
7819;1.24;1.095;1.078;1.12;1.065
7078;1.24;1.09;1.0975;1.18;1
4021;1.24;1.09;1.0975;1;1.19
6906;1.24;1.085;1.2665;1.08;1.081
6610;1.24;1.085;1.169;1.25;1.179
9003;1.24;1.085;1.156;1.08;1.081
9981;1.24;1.085;1.1495;1.45;1
4983;1.24;1.085;1.0845;1;1
4353;1.24;1.085;1.065;1;1.065
6274;1.24;1.085;1;1;1.168
6423;1.24;1.075;1.2275;1.18;1.189
6518;1.24;1.075;1.2145;1;1
5121;1.24;1.075;1.1625;1.14;1.13
6014;1.24;1.075;1.143;1.07;1.114
2631;1.24;1.075;1.078;1.4;1.108
4883;1.24;1.075;1.078;1.35;1.124
2114;1.24;1.07;1.2925;1.09;1.049
2635;1.24;1.07;1.182;1.33;1.065
3761;1.24;1.07;1.13;1;1.065
7607;1.24;1.065;1.26;1.28;1.233
3636;1.24;1.065;1.1885;1.12;1.049
6932;1.24;1.065;1.1365;1.16;1.163
569;1.24;1.065;1.1235;1.14;1.065
2554;1.24;1.065;1.0585;1.34;1.157
2612;1.24;1.065;1.0585;1.19;1.195
7920;1.24;1.065;1;1.43;1.076
478;1.24;1.065;1;1.27;1.195
1646;1.24;1.065;1;1.2;1.081
7830;1.24;1.06;1.442;1;1.06
4458;1.24;1.06;1.351;1.28;1.342
1519;1.24;1.06;1.3315;1.07;1
9416;1.24;1.06;1.2535;1;1.081
6045;1.24;1.06;1.2405;1.44;1.146
4318;1.24;1.06;1.2015;1.21;1.168
2410;1.24;1.06;1.2015;1.12;1.087
2219;1.24;1.06;1.1755;1;1.211
6981;1.24;1.06;1.1755;1;1.054
2884;1.24;1.06;1.1625;1.09;1.065
4469;1.24;1.06;1.143;1.45;1.119
459;1.24;1.06;1.143;1.23;1.195
2879;1.24;1.06;1.1365;1;1.325
4545;1.24;1.06;1.117;1.73;1.065
9570;1.24;1.06;1.0845;1.18;1.493
7649;1.24;1.06;1.0845;1.12;1.184
5236;1.24;1.06;1.0845;1;1.13
3655;1.24;1.06;1.078;1.36;1.114
9987;1.24;1.06;1.078;1.23;1.065
8726;1.24;1.06;1.078;1.18;1.065
8209;1.24;1.06;1.078;1.09;1.13
1494;1.24;1.06;1.078;1.09;1.065
6256;1.24;1.06;1.0715;1.26;1.298
2621;1.24;1.06;1.0715;1;1.412
6204;1.24;1.06;1.065;1.3;1.249
8112;1.24;1.06;1.065;1.12;1.428
3888;1.24;1.06;1.0585;1.09;1.065
6327;1.24;1.06;1.0585;1;1.244
4910;1.24;1.06;1;1.36;1
4212;1.24;1.06;1;1.35;1.146
7785;1.24;1.06;1;1.19;1.157
4119;1.24;1.055;1.1755;1.17;1.022
7529;1.24;1.055;1.143;1;1.141
1559;1.24;1.055;1.0715;1.08;1.103
3379;1.24;1.055;1.026;1.25;1.152
4760;1.24;1.05;1.364;1.24;1.07
7442;1.24;1.05;1.299;1.23;1.049
